HIP	Vmag	_RA.icrs	_DE.icrs
 	mag	deg	deg
------	-----	------------	------------
16534	10.16	53.22972743	12.97455202
16535	8.99	53.23260841	-13.2336743
16536	11.47	53.23273809	-44.70195155
16537	3.72	53.23268409	-9.45826215
16538	7.03	53.23972167	16.59842832
16539	8.62	53.24709031	-75.13261858
16540	7.48	53.24837211	-67.4194898
16541	10.1	53.25061311	6.6430171
16542	8.56	53.26521604	-58.64165911
16543	9.01	53.26537705	-1.29544392
16544	8.72	53.26589798	-46.72230604
16545	10.74	53.26741331	-18.81832774
16546	9	53.27010272	-18.41466487
16547	8.43	53.27171236	-46.77952491
16548	11.88	53.27210301	4.95811295
16549	8.22	53.27794759	-23.76690283
16550	9.02	53.28038878	76.83629162
16551	8.07	53.28211774	19.38325585
16552	7.29	53.2823242	35.39891782
16553	8.21	53.29019997	-48.91488917
16555	7.34	53.29760408	-10.04540506
16556	9.32	53.29867453	46.0738591
16558	7.42	53.300648	-1.86063736
16557	7.63	53.30075793	33.35887963
16559	9.11	53.30388206	-15.54821829
16560	11.17	53.30529054	7.45286396
16561	9.29	53.30580987	-53.410434
16563	8.15	53.30620767	46.25737165
16562	10.74	53.306042	38.16146806
16565	9.36	53.30719102	62.42942292
16564	8.42	53.30755904	-69.87000877
16566	11.34	53.3110303	-25.87166215
16554	8.55	53.31471094	-10.06000332
16567	9.02	53.32846578	-32.50548476
16568	9.1	53.33289367	15.53695589
16569	10.66	53.33331406	3.44025412
16570	6.6	53.33738399	47.9500839
16571	9.81	53.33813329	15.19799668
16572	6.9	53.3383047	13.78241557
16573	8.68	53.33881027	62.22992952
16574	8.21	53.34271483	47.42204627
16575	8.95	53.34454413	52.95261934
16576	11.06	53.34612344	36.68472558
16577	8.99	53.34763039	-37.104946
16578	10.14	53.35277116	-1.50708728
16579	8.65	53.35475223	-4.38450691
16580	7.18	53.36045367	65.55194887
16581	8.08	53.36176215	59.41676185
16583	10.74	53.37415227	-2.55002228
16582	8.7	53.37430291	-2.54295169
16584	7.9	53.37428257	58.76277082
16585	9.24	53.37755228	-29.00266475
16586	7.91	53.37771567	55.55927562
16587	6.45	53.38418589	58.76524032
16588	8.32	53.39176557	-44.58373291
16589	7.41	53.39375581	-62.64047367
16590	9.16	53.39552561	-19.06660555
16591	5.79	53.39598063	39.8994785
16592	9.25	53.39939767	-69.0165262
16593	7.6	53.39966004	14.6784908
16595	9.54	53.40671732	-46.98200494
16594	10.56	53.40642774	-19.06622087
16596	7.59	53.40799314	-7.41500805
16597	8.58	53.40877296	-22.95033347
16598	8.49	53.41233175	17.32925485
16599	5.98	53.41274961	54.97485691
16600	8.68	53.41980078	-0.3981225
16601	7.95	53.42023593	-7.42900565
16602	6.37	53.42183745	57.86872512
16603	8.04	53.43159989	37.79596229
16604	8.5	53.43374338	9.68410342
16605	10.27	53.43467752	52.24915241
16606	7.16	53.43668581	6.92600603
16607	7.05	53.43842659	-15.12790109
16608	10.11	53.43990866	-21.92752108
16609	8.74	53.44367675	8.29056989
16610	8.17	53.44577683	63.44099506
16611	4.26	53.44698381	-21.63288274
16612	8.81	53.44858962	52.28811479
16613	7.99	53.45204263	18.22778866
16614	7.57	53.45261881	-62.1672776
16615	8.7	53.45393227	10.23378708
16616	11.2	53.45440707	57.4089334
16617	8.83	53.45479015	-38.03405624
16618	10.28	53.45538052	21.01958145
16619	9.92	53.46541278	-43.20244583
16620	9.34	53.46648431	-42.15156185
16621	9.43	53.47131805	34.28507546
16622	8.93	53.47380833	-33.43724532
16623	8.24	53.47421715	56.31404255
16624	7.16	53.47622388	-30.62802215
16625	9.52	53.47651338	50.29665285
16626	8.65	53.48167561	32.08357832
16627	9.57	53.48479017	15.62560538
16628	6.2	53.48662256	-31.08011452
16629	8.87	53.4921304	-20.36997574
16631	8.8	53.49572322	-34.79634707
16630	9.1	53.49593476	60.40885947
16632	8.72	53.49998717	40.97469944
16633	9.1	53.50015199	64.44886232
16634	9.15	53.50334951	-62.77188635
16635	10.87	53.50753548	24.88090846
16636	8.13	53.50947142	39.30624896
16637	8.15	53.51389555	-60.141201
16638	7.74	53.51856369	-41.33863234
16639	9.54	53.5304564	24.34444859
16640	9.36	53.53102136	36.08497483
16641	6.14	53.53491196	17.8328282
16642	9.55	53.53572016	50.58328725
16643	9.22	53.53646856	21.72897073
16644	8.9	53.54103646	46.84919672
16645	7.61	53.54188882	-54.51173159
16646	10.3	53.55143264	73.57530994
16647	10.37	53.55199503	-16.16407036
16648	9.43	53.55278272	-5.05846502
16649	7.35	53.55400712	48.61746205
16650	8.07	53.55578804	-72.84563706
16651	7.51	53.55682238	3.43227792
16652	9.27	53.56617867	47.2759333
16653	7.85	53.5663739	-6.52072358
16654	9.99	53.56697764	0.15257849
16655	9.44	53.5756971	44.26990106
16656	7.77	53.57976922	59.73492776
16657	9.1	53.5805343	45.32410544
16658	7.92	53.58382107	-14.71045048
16659	9.76	53.58419448	23.15010481
16660	8.91	53.59079787	8.66243325
16661	6.74	53.60341431	-65.76422194
16662	8.14	53.60552787	20.37409864
16663	10.95	53.61055317	6.03802702
16664	5.95	53.61093721	24.46439289
16665	9.08	53.62387049	-52.12384246
16666	7.04	53.62436737	-34.83241687
16667	9.37	53.62488482	45.80829697
16668	8.22	53.62625194	22.75942438
16669	10.23	53.62993041	29.56528359
16670	7.98	53.63893215	-64.70938328
16671	8.79	53.63906148	14.17584564
16672	6.39	53.63995374	-31.87480112
16673	9.02	53.64287944	-50.9726878
16674	9.24	53.64558999	18.87387211
16675	8.56	53.6456642	0.68048042
16676	9.09	53.65146991	33.00097522
16677	6.25	53.65612937	-9.86826124
16678	9.26	53.65680673	58.64535732
16679	8.84	53.6575636	-10.79492397
16680	9.07	53.65785456	-22.14508146
16681	7.68	53.65892523	-12.29788133
16682	6.97	53.65995493	-62.55729064
16683	11.42	53.6600467	-31.07305589
16684	7.77	53.66059691	63.88892948
16685	8.82	53.66111921	-53.5204744
16686	8.22	53.66396558	-7.3757484
16687	8.92	53.67664909	-16.23621573
16688	7.52	53.67725971	44.80312031
16690	6.84	53.67873532	-54.32227277
16689	9.58	53.67856167	6.84329054
16691	10.24	53.68528694	-47.27002576
16692	7.91	53.68729762	38.80559947
16693	9.43	53.68870692	-62.45683407
16694	9.06	53.69447511	-53.74165717
16696	7.83	53.70450551	-44.64337131
16695	6.49	53.70450637	6.41769129
16697	6.48	53.71835823	-25.5828252
16698	8.35	53.7222129	3.36050617
16699	7.52	53.72469842	-3.41197388
16700	9	53.72758893	67.28022421
16701	8.7	53.73557316	19.81013912
16702	9.71	53.73811366	-19.83808631
16703	8.6	53.7393513	21.0176297
16704	8.4	53.73979846	26.60828053
16705	8.94	53.74124184	29.31332439
16707	9.18	53.74372609	19.31278303
16706	9.85	53.74393841	17.71056758
16708	9.76	53.74455115	-40.03210166
16709	10.87	53.7485261	34.61098944
16710	10.67	53.75136914	2.66182169
16711	8.57	53.75391553	-48.41914156
16712	6.43	53.75420444	60.04142908
16713	6.66	53.75500617	32.01677085
16714	8.16	53.75891121	62.52532166
16715	7.99	53.76440279	11.04584049
16716	7.53	53.76468445	45.44941889
16717	7.42	53.76565261	-24.30732289
16718	9.79	53.7751839	27.94804357
16719	7.01	53.77594963	38.58567019
16720	7.76	53.77617799	-35.9376251
16721	8.44	53.7769311	-4.89865662
16722	7.42	53.78317811	-57.81024857
16723	7.48	53.79232488	5.71401151
16724	7.6	53.79947774	38.01517091
16725	6.56	53.80129855	73.3469278
16726	8.5	53.80277325	-39.94555699
16727	8.54	53.80376199	-0.73889883
16728	8.75	53.80490913	1.77953685
16729	8.82	53.80925265	42.59080513
16730	8.72	53.81232816	-67.86282857
16731	9.53	53.81334899	70.0269332
16732	7.85	53.81448415	-49.41739998
16733	9.18	53.81954825	2.03000269
16734	9.08	53.82152765	-8.76819902
16735	9.55	53.82204552	42.59194745
16736	8.74	53.82398031	-24.89614842
16737	7.57	53.8265483	18.9030795
16738	8.29	53.8303097	11.39675827
16739	12.16	53.8300372	5.72528884
16740	8.56	53.83509512	26.85010727
16741	9.06	53.83813528	-48.11498488
16742	8.67	53.83887846	26.85268668
16743	8.71	53.84028288	-23.94666244
16744	8.48	53.84535448	33.67634858
16745	8.82	53.85300708	-28.33660973
16746	9.4	53.85388392	-63.66546518
16747	8.43	53.85990519	35.47984446
16748	9.87	53.86711028	14.17484615
16749	8.03	53.86887498	59.52839894
16750	9.38	53.87339663	39.16376438
16751	11.68	53.87799926	-27.18571302
16752	8.78	53.8788333	-26.42987494
16753	9.86	53.8820649	22.82358845
16755	8.87	53.8864897	-11.07522298
16754	9.05	53.88887779	86.39973508
16756	9.86	53.89059867	-59.26461857
16757	6.86	53.90781766	31.68044291
16758	8.04	53.90853608	-52.55664572
16759	9.44	53.90993632	43.29055524
16760	10.49	53.9123547	12.0396231
16761	8.89	53.92512932	39.30978832
16762	8.1	53.9273345	-53.20608412
16763	8.47	53.93069697	-31.14988046
16764	9.16	53.93210668	35.51081338
16765	9.7	53.93328365	-28.70776656
16766	8.73	53.9368307	-3.86449605
16767	8.67	53.93946668	61.17066449
16768	9.35	53.94265615	-82.31396027
16769	8.45	53.94243535	-30.73854522
16770	8.64	53.95347855	-9.06075254
16771	8.42	53.95572833	64.22358004
16772	7.02	53.95755735	-43.71638633
16773	8.6	53.96074929	-26.78738142
16774	7.9	53.96755753	42.88675233
16775	8.64	53.97084736	-69.19298704
16776	8.66	53.97860949	-20.1522075
16777	9	53.98037169	-10.19080173
16778	11.4	53.98130942	9.56593213
16779	6.49	53.9885277	-5.12495403
16780	5.56	53.9902757	-11.19378202
16781	9.46	53.9913268	-84.16315558
16782	6.89	53.99370546	47.09102956
16783	8.85	53.99685983	-23.51814113
16784	9.02	53.99994811	23.91412532
16785	7.65	54.00121132	-61.54246925
16786	12.45	54.00143134	8.76019559
16787	10.29	54.00325723	34.14375809
16788	7.65	54.01324025	16.46740849
16789	7.33	54.01589475	63.28812236
16790	7.32	54.01895417	46.58448329
16791	7.39	54.02047195	27.59319191
16792	8.99	54.03323469	-17.08416935
16793	8.32	54.03945972	42.33941363
16794	8.6	54.04210466	-51.21600553
16795	7.62	54.04728183	29.98331002
16796	7.6	54.04881512	8.88645672
16797	7.62	54.0510217	-73.97381929
16798	8.43	54.05275572	-28.74897718
16799	7.86	54.05402795	-18.55025662
16800	7.98	54.06176863	-47.20080424
16801	9.4	54.06506752	-5.58736766
16802	8.6	54.06946551	17.81207039
16803	5.24	54.07255242	-17.46706452
16804	9.34	54.07540983	-45.4474882
16805	9.27	54.08196916	25.39898853
16806	8.16	54.08262366	28.96127684
16807	9.24	54.08559161	-61.49134273
16808	8.36	54.08944477	19.55931552
16809	8.93	54.09034828	-1.5685284
16810	6.81	54.09132353	55.88683622
16811	8.73	54.09683804	18.3619901
16812	8.48	54.09886465	-73.3951335
16813	7.47	54.10142989	20.06761219
16814	10.01	54.10380854	-74.39204377
16816	7.34	54.10418331	-19.37670698
16815	6.84	54.10410503	-79.09870198
16817	9.47	54.10486637	-27.88861474
16818	8.2	54.10856635	67.95219067
16819	10.23	54.10860671	51.44012732
16820	7.21	54.10907614	52.93140459
16821	9.02	54.11169042	-77.11618644
16822	8.41	54.11388394	12.00719508
16823	8.5	54.11633946	-3.63289419
16824	8.62	54.12002879	23.79729241
16825	7.66	54.12237452	-52.77769758
16826	4.32	54.12241189	48.19263365
16827	6.29	54.12559404	-78.32307327
16828	8.89	54.12598751	21.78020255
16829	8.87	54.12716953	-34.78953308
16830	9.26	54.12848473	10.18540586
16831	9.47	54.1290435	16.67828475
16832	8.24	54.13986689	73.66180578
16833	9	54.14202628	-2.8164692
16834	9.67	54.16175951	-13.31860468
16835	6.53	54.16593657	29.22403052
16836	8.24	54.17457974	75.74343314
16837	9.37	54.1763714	-39.38367002
16838	8.93	54.17909574	12.47437252
16839	9.44	54.18123439	-52.01450931
16840	8.87	54.1842477	-83.449149
16841	8.45	54.18711869	13.29183346
16842	9.85	54.19303799	-7.12126373
16843	6.88	54.19552824	34.34758958
16844	9.03	54.19548729	44.07712812
16845	8.75	54.19598529	4.47436386
16846	5.82	54.19703978	0.58775771
16847	8.07	54.19889433	-14.09938034
16848	8.41	54.20745315	-22.4849353
16850	8.19	54.21002951	-77.08992286
16849	10.17	54.20971623	70.78951279
16851	6.93	54.21424378	-33.78067091
16852	4.29	54.21826338	0.40166163
16853	7.62	54.22251832	-49.95801314
16854	10.17	54.22700151	-17.87529419
16855	9.39	54.22853942	-36.08156694
16856	7.46	54.22888957	35.05207451
16857	7.8	54.23424991	-68.43812388
16858	10.93	54.23515804	-28.13764475
16859	6.72	54.24177045	23.21106915
16860	8.86	54.24209773	-28.13145585
16861	9.62	54.25007456	-38.28558665
16862	9.7	54.25011404	74.63923378
16863	11.52	54.25107794	50.94031679
16864	9.67	54.25597612	-41.52764457
16865	10.11	54.26032347	15.82242619
16866	8.01	54.26400508	-53.0778567
16867	8.59	54.26569926	-40.8972033
16868	7.24	54.26925105	-36.29222518
16869	7.68	54.26966277	47.26144769
16870	4.57	54.27366762	-40.27454534
16871	9.35	54.27961586	53.77214592
16872	7.79	54.27995714	31.12524045
16874	8.51	54.28340756	53.9832529
16873	9.73	54.2832412	-0.35454308
16875	8.1	54.28430951	65.35360878
16876	7.3	54.28791498	-29.83011444
16877	8.21	54.29083282	-17.87653853
16878	9.1	54.29321487	-38.42427028
16879	7.28	54.2959914	25.99109566
16880	10.1	54.30819904	49.55753296
16881	8.55	54.30873448	-44.47202743
16882	9.73	54.31682421	-70.54451783
16883	9.52	54.32226336	-46.30209024
16884	9.1	54.3223225	-33.26479858
16885	9.18	54.32323045	47.3482511
16886	8.01	54.32683321	-33.86017597
16887	9.29	54.32962069	73.08353468
16888	9.48	54.33118183	54.54625724
16889	8.32	54.33266765	-30.18308429
16890	8.04	54.33519651	62.9344954
16891	8.24	54.3361872	15.09540736
16892	8.37	54.33901536	-34.64967099
16893	9.35	54.34189219	69.501829
16894	7.81	54.34356784	40.53809412
16895	10.42	54.34397369	3.27339634
16896	8.73	54.34453725	18.59688464
16897	7.01	54.34700603	40.08974871
16899	8.36	54.35085718	-80.85427435
16898	8.73	54.35097582	-46.97902497
16900	6.96	54.36636893	31.12022376
16901	8.53	54.3676775	-42.46954456
16902	9.19	54.36836694	-9.66412069
16903	8.64	54.37259244	-66.52450541
16904	8.56	54.38065689	-33.94964281
16905	9.16	54.38659194	28.44179936
16906	8.49	54.38683272	45.05413373
16907	8.55	54.39226497	65.80767235
16908	9.35	54.39572456	21.34317409
16909	10.05	54.39729975	6.3803244
16911	9.96	54.39833011	-0.3150279
16910	9.11	54.40026064	-80.86046771
16912	8.29	54.40933421	43.55817873
16913	7.37	54.40995221	1.12253531
16914	6.89	54.42075823	-74.82257022
16915	8.88	54.42934174	48.11732162
16916	10.24	54.43376844	-20.46753587
16917	6.53	54.43394434	56.73938588
16918	9.16	54.43659478	7.27178023
16919	10.49	54.43736443	-20.46733254
16920	9.65	54.43834695	40.76371559
16921	7.05	54.43934301	-15.48493047
16922	7.55	54.44031856	-49.00553763
16923	9.64	54.44831215	-24.75991759
16924	6.4	54.44930013	15.43055166
16925	7.22	54.45791166	4.14546672
16926	7.18	54.45993044	0.14107847
16927	8.92	54.46047688	47.094041
16928	8.45	54.46267205	-13.96156206
16929	9.55	54.46656996	0.97356186
16930	7.78	54.46861029	5.64131989
16931	9.47	54.47252247	-11.54893573
16932	9.39	54.47359963	-22.09887352
16933	9.63	54.47663905	-2.51165419
16934	7.92	54.47904261	9.93283462
16935	7.34	54.48443908	37.43088767
16936	9.99	54.49008095	-8.49523987
16937	8.17	54.49653763	67.99455772
16938	6.41	54.50075647	42.58284301
16939	8.69	54.50175957	-71.75993817
16940	8.61	54.50289507	-38.77409499
16941	7.66	54.50432074	55.17085527
16942	8.35	54.51101533	-59.77590298
16943	10.97	54.51232418	-28.57164763
16944	9.91	54.5127345	18.48099454
16945	9.85	54.51336599	-51.59195472
16947	11.48	54.51397071	-29.52821472
16946	8.4	54.51415175	-32.74121284
16948	8.56	54.51446221	48.24132418
16949	9.27	54.51945167	-4.33177308
16950	9.45	54.52033448	20.2338525
16951	9.61	54.52098301	-46.07528164
16952	7.43	54.52187677	-57.28531879
16953	9.29	54.52232091	-31.01052416
16954	9.99	54.52589032	-37.21810531
16955	9.08	54.52559819	46.27633372
16956	9.17	54.53298829	-12.24313722
16957	8.98	54.53433264	35.18118416
16958	7.25	54.54133615	-31.29956559
16959	6.96	54.54265522	-59.77638092
16960	7.99	54.54330229	-7.4833439
16961	7.72	54.54557244	19.36041377
16962	7.18	54.55440751	49.08302542
16963	9.08	54.55648863	-60.96571447
16964	8.62	54.56426061	43.4817808
16965	10.38	54.56420384	51.58957572
16966	7.45	54.56492118	47.57698158
16967	9.26	54.56507009	-34.32919926
16968	9.44	54.56649689	68.79367947
16969	8.99	54.5693384	39.19556015
16970	7.51	54.56943747	-49.36836997
16971	8.5	54.57215992	-2.55839835
16972	7.22	54.57853736	44.80174762
16973	9	54.58083731	52.59907646
16974	6.29	54.58222302	56.93271313
16975	8.66	54.58275819	-57.64125876
16976	8.79	54.58324938	57.68630521
16977	7.81	54.5852653	-11.20146065
16978	9.69	54.59269731	-24.00730338
16979	10.09	54.59407674	22.49968284
16980	7.56	54.59453887	44.80053814
16981	8.58	54.59993098	-36.62500331
16982	8.15	54.60137799	-37.2723902
16983	8.93	54.60740826	17.59926323
16984	8.02	54.60965646	-46.24351876
16985	7.35	54.60989204	15.14963487
16986	6.87	54.61223734	49.20567623
16987	10.33	54.61684039	36.2544808
16988	8.76	54.6203873	-5.92156489
16989	5.86	54.62189008	-7.39186296
16990	7.96	54.63199538	-56.14299545
16991	8.93	54.63315652	13.60596256
16992	8.61	54.63724613	-59.8205124
16993	9.57	54.63829122	-32.38062095
16994	8.57	54.64281869	-42.67899813
16995	8.64	54.64626096	48.59348515
16996	8.22	54.64957538	24.60163015
16997	7.49	54.65160771	74.7379916
16998	9.61	54.6551817	-36.68218543
16999	7.68	54.66507333	-75.76265276
17000	6.71	54.66966794	22.65961162
17001	9.92	54.67284893	-24.04730301
17002	7.04	54.67583808	-35.2042494
17003	7.84	54.67871321	2.72785129
17004	9.66	54.67896858	-21.31567184
17005	8.27	54.67950025	-0.5143257
17006	8.15	54.69825276	-25.60849596
17007	6.01	54.69863198	-27.94305425
17008	8.49	54.69928334	59.58408657
17009	9.34	54.70443932	20.39244601
17010	7.74	54.70556975	-20.21575099
17011	9.77	54.70607428	1.65448508
17012	7.28	54.70902513	-8.50699212
17013	9.68	54.71085496	2.84835318
17014	9.04	54.72091679	-48.68359758
17016	8.63	54.72607188	43.13661898
17015	8.98	54.72690375	42.3930026
17017	7.34	54.72729785	-1.5254848
17018	7.22	54.72955146	2.76349687
17019	8.35	54.73584548	38.71277258
17020	10.53	54.73694396	24.56981027
17021	9.88	54.73889189	4.76737326
17022	6.73	54.73827339	42.53827534
17023	8.08	54.74349802	-35.63600398
17024	8.66	54.74489131	0.79651774
17025	9.08	54.74959602	-24.08783694
17026	6.5	54.75025001	20.91576476
17027	5.97	54.75465745	-5.62620983
17028	8.3	54.75625991	-40.63122621
17029	9.65	54.7568772	-45.77446981
17030	9.38	54.76209691	-33.96674461
17031	9.27	54.76799193	13.68296854
17032	9.07	54.76857061	9.6528432
17033	7.79	54.77697019	52.81915361
17034	7.11	54.77801464	24.70287098
17035	9.45	54.77811764	-6.49969048
17036	7.6	54.78017796	65.66005949
17037	9.07	54.78088341	25.1567857
17038	7.76	54.78404645	9.14368741
17039	8.81	54.79511703	27.95648604
17040	10.37	54.79526035	11.08996015
17042	7.84	54.80071288	41.28275826
17041	8.84	54.80099316	74.45963517
17043	7.27	54.80501147	21.84325167
17044	10.4	54.80613788	24.46652136
17045	9.32	54.81368228	-27.67903968
17046	8.43	54.81469975	-22.32246338
17047	8.27	54.8198405	-42.76255249
17049	6.67	54.82105504	13.89149478
17048	11.02	54.82116641	-22.32981028
17050	8.78	54.82406893	48.08706628
17051	9.83	54.82680209	-4.30525482
17052	9.53	54.8455583	32.55677068
17053	8.52	54.84795408	-20.58898757
17054	8.58	54.84849674	-60.07784172
17055	8.31	54.85391595	61.32301215
17056	6.25	54.85450768	75.73962254
17057	6.19	54.85586079	-10.43727769
17058	6.18	54.85730108	16.53668515
17059	8.79	54.85891369	9.06516834
17060	8.64	54.85912243	41.68638646
17061	8.42	54.85993446	-15.7575548
17062	9.5	54.86630916	67.48762888
17063	8.19	54.86704407	-8.01203319
17065	9.67	54.86834983	12.81518739
17064	7.89	54.86823528	75.29489009
17066	9.3	54.86904506	6.73659739
17067	9.31	54.8709257	-39.12094058
17068	9.9	54.87363565	14.48243138
17069	9.58	54.87430967	-20.10991354
17070	9.86	54.87775919	3.79279686
17071	7.78	54.87815042	-18.99833397
17072	10.23	54.88272436	-2.86298621
17073	8.59	54.88572681	64.80501775
17074	8.28	54.88587111	-29.10227486
17075	6.9	54.8859716	59.44543372
17076	8.24	54.88999167	18.38491322
17077	9.76	54.89085346	35.80525659
17078	9.16	54.89155797	-27.36402036
17079	8.96	54.89263084	-85.19453687
17080	9.15	54.89857384	57.47316815
17081	8.41	54.90070938	-35.94007253
17082	6.86	54.90298003	-17.36508997
17083	8.22	54.90491051	59.37004639
17084	10.02	54.90689846	12.65472112
17085	9.58	54.90968395	-4.14842772
17087	8.03	54.90967219	-43.50992074
17086	6.22	54.90977395	-3.39300986
17088	8.29	54.91239257	-7.83911268
17089	6.85	54.9134963	-56.23458834
17090	8.92	54.91413693	27.75931377
17091	9.94	54.92156766	23.29087516
17092	8.37	54.92187831	-56.14814856
17093	9.61	54.92187756	-3.78496885
17094	9.76	54.92240578	37.79230496
17095	9	54.9243687	-71.09837878
17096	7.12	54.92956339	-52.91583803
17097	7.47	54.93514601	-1.59250018
17098	6.53	54.93824398	56.38303548
17099	6.55	54.93949344	-40.35221425
